ORDEN,FECHA,AÑO,MES,DÍA_SEMANA_NOMBRE,GRAVEDAD,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,CAMION,MOTO,VIA 1,BARRIO,HORA,ENTIDAD,nombrecomuna,Propietario de Vehículo,DIURNIO/NOCTURNO,HORA RESTRICCION MOTO,DÍA_MES_NUM,DÍA_SEMANA_NUM,MES_NUM
28335,2019-08-04,2019,3,0,4,0,0,0,0,0,2,41,44,632,1,4,1,0,6,4,7,8
28336,2019-08-04,2019,3,0,4,0,2,0,0,0,0,34,194,341,1,6,1,0,2,4,7,8
28337,2019-09-04,2019,3,1,0,0,2,0,0,0,1,41,182,432,1,10,1,1,6,4,3,9
28338,2019-09-04,2019,3,1,4,0,1,0,0,0,0,53,55,353,1,0,1,1,2,4,3,9
28339,2019-09-04,2019,3,1,0,0,0,0,1,0,1,53,113,824,1,5,1,0,6,4,3,9
28340,2019-09-04,2019,3,1,0,1,0,0,1,0,1,41,167,991,1,12,1,0,6,4,3,9
28341,2019-09-04,2019,3,1,4,0,1,1,0,0,0,41,42,56,1,12,1,0,2,4,3,9
28342,2019-09-04,2019,3,1,0,0,1,0,0,0,1,53,48,1089,1,15,1,0,6,4,3,9
28343,2019-09-04,2019,3,1,0,0,0,0,0,0,2,48,252,209,1,0,1,0,6,4,3,9
28344,2019-09-04,2019,3,1,0,0,2,0,0,0,1,41,228,399,1,12,1,0,6,4,3,9
28345,2019-09-04,2019,3,1,4,0,2,0,0,0,0,53,232,497,1,12,1,1,2,4,3,9
28346,2019-09-04,2019,3,1,4,0,1,0,0,0,0,8,67,670,1,10,1,1,2,4,3,9
28347,2019-09-04,2019,3,1,4,0,1,0,0,0,0,53,10,765,1,4,1,1,2,4,3,9
28348,2019-09-04,2019,3,1,0,0,0,0,0,0,1,41,197,858,1,3,1,1,6,4,3,9
28349,2019-10-04,2019,3,2,0,0,1,0,0,0,1,41,148,581,1,13,1,0,6,4,5,10
28350,2019-10-04,2019,3,2,0,0,0,0,0,0,2,41,48,353,1,15,1,1,6,4,5,10
28351,2019-10-04,2019,3,2,0,2,1,0,0,0,0,53,182,712,1,10,1,0,2,4,5,10
28352,2019-10-04,2019,3,2,0,0,2,0,0,0,0,53,113,815,1,5,1,0,2,4,5,10
28353,2019-10-04,2019,3,2,4,0,1,0,1,0,0,53,42,360,1,12,1,1,2,4,5,10
28354,2019-10-04,2019,3,2,0,0,0,0,0,0,0,53,42,1012,1,12,0,0,2,4,5,10
28355,2019-10-04,2019,3,2,0,0,1,0,0,0,1,53,42,354,1,12,1,0,6,4,5,10
28356,2019-10-04,2019,3,2,0,0,0,0,0,0,1,53,228,529,1,12,1,1,6,4,5,10
28357,2019-10-04,2019,3,2,0,0,1,0,0,0,1,53,58,703,1,12,1,1,6,4,5,10
28358,2019-10-04,2019,3,2,4,0,2,0,0,0,0,53,228,825,1,12,1,1,2,4,5,10
28359,2019-11-04,2019,3,3,0,0,0,0,0,0,1,76,197,302,1,3,1,1,1,4,1,11
28360,2019-11-04,2019,3,3,4,0,3,0,0,0,0,53,123,528,1,5,1,0,2,4,1,11
28361,2019-11-04,2019,3,3,0,0,1,0,0,0,1,53,123,685,1,5,1,0,6,4,1,11
28362,2019-11-04,2019,3,3,4,0,2,0,0,0,0,17,228,815,1,12,1,0,2,4,1,11
28363,2019-11-04,2019,3,3,4,0,1,0,0,0,0,41,228,815,1,12,0,0,2,4,1,11
28364,2019-11-04,2019,3,3,4,0,2,0,0,0,0,19,232,900,1,12,1,0,2,4,1,11
28365,2019-11-04,2019,3,3,4,0,0,0,1,1,0,33,111,1036,1,13,1,0,2,4,1,11
28366,2019-11-04,2019,3,3,0,0,0,0,0,0,1,76,43,1012,1,0,1,0,6,4,1,11
28367,2019-11-04,2019,3,3,4,0,2,0,0,0,0,76,55,101,1,0,1,0,2,4,1,11
28368,2019-11-04,2019,3,3,4,0,1,0,1,0,0,41,42,399,1,12,1,0,2,4,1,11
28369,2019-11-04,2019,3,3,4,0,2,0,0,0,0,53,42,564,1,12,1,1,2,4,1,11
28370,2019-12-04,2019,3,4,0,0,0,0,0,0,1,41,48,382,1,15,1,1,6,4,3,12
28371,2019-12-04,2019,3,4,4,0,1,0,1,0,0,41,90,790,1,3,1,0,2,4,3,12
28372,2019-12-04,2019,3,4,0,0,0,0,1,0,1,53,8,999,1,2,1,0,6,4,3,12
28373,2019-12-04,2019,3,4,4,0,1,0,1,0,0,53,58,46,1,12,1,0,2,4,3,12
28374,2019-12-04,2019,3,4,4,0,0,0,0,0,2,41,42,87,1,12,1,0,6,4,3,12
28375,2019-12-04,2019,3,4,0,1,0,0,1,0,0,41,112,482,1,5,1,1,2,4,3,12
28376,2019-12-04,2019,3,4,4,0,0,0,1,0,1,41,56,383,1,2,1,0,6,4,3,12
28377,2019-12-04,2019,3,4,0,0,1,0,0,0,1,41,148,858,1,13,1,1,6,4,3,12
28378,2019-04-13,2019,3,5,0,0,1,0,0,0,1,41,66,216,1,9,1,1,1,13,6,4
28379,2019-04-13,2019,3,5,0,0,1,0,1,0,0,53,113,252,1,5,1,1,2,13,6,4
28380,2019-04-13,2019,3,5,0,0,0,1,0,0,1,53,18,581,1,13,1,0,6,13,6,4
28381,2019-04-13,2019,3,5,0,0,0,0,0,0,2,53,113,581,1,5,1,0,6,13,6,4
28382,2019-04-13,2019,3,5,0,0,1,0,0,0,1,53,18,581,1,13,1,0,6,13,6,4
28383,2019-04-13,2019,3,5,4,1,1,0,1,0,0,10,175,651,1,8,1,0,2,13,6,4
28384,2019-04-13,2019,3,5,0,1,0,0,0,0,1,41,182,961,1,10,1,0,6,13,6,4
28385,2019-04-13,2019,3,5,0,0,2,0,0,0,0,41,47,894,1,8,1,0,2,13,6,4
28386,2019-04-13,2019,3,5,4,0,2,0,0,0,0,41,58,968,1,12,1,0,2,13,6,4
28387,2019-04-13,2019,3,5,0,0,1,0,0,0,1,53,42,174,1,12,1,0,6,13,6,4
28388,2019-04-13,2019,3,5,0,0,1,0,0,0,0,76,197,123,1,3,1,0,2,13,6,4
28389,2019-04-13,2019,3,5,4,0,1,0,1,0,0,41,93,217,1,3,1,0,2,13,6,4
28390,2019-04-13,2019,3,5,4,0,1,0,0,0,0,76,197,118,1,3,1,0,2,13,6,4
28391,2019-04-13,2019,3,5,4,0,1,0,0,0,1,53,121,556,1,9,1,1,6,13,6,4
28392,2019-04-13,2019,3,5,0,0,0,0,0,0,2,41,113,670,1,5,1,1,6,13,6,4
28393,2019-04-13,2019,3,5,0,0,1,0,0,0,1,53,218,895,1,2,1,1,6,13,6,4
28394,2019-04-14,2019,3,6,0,0,0,0,0,0,2,30,113,596,1,5,1,0,6,14,7,4
28395,2019-04-14,2019,3,6,0,0,1,0,0,0,1,41,56,1036,1,2,1,0,6,14,7,4
28396,2019-04-14,2019,3,6,0,1,1,0,0,0,0,53,218,157,1,2,1,0,2,14,7,4
28397,2019-04-15,2019,3,0,0,0,0,0,0,1,0,53,44,1073,1,4,1,0,2,15,1,4
28398,2019-04-15,2019,3,0,0,0,0,0,0,0,2,37,8,1089,1,2,1,0,6,15,1,4
28399,2019-04-15,2019,3,0,4,0,1,0,0,0,0,41,100,42,1,0,0,0,2,15,1,4
28400,2019-04-15,2019,3,0,4,0,2,0,0,0,0,41,78,42,1,13,1,0,2,15,1,4
28401,2019-04-15,2019,3,0,4,0,1,0,0,0,1,53,58,163,1,12,1,0,6,15,1,4
28402,2019-04-15,2019,3,0,4,0,1,0,0,0,1,53,67,217,1,10,1,0,6,15,1,4
28403,2019-04-15,2019,3,0,4,0,1,0,1,0,0,76,197,174,1,3,1,0,2,15,1,4
28404,2019-04-15,2019,3,0,4,0,2,0,1,0,0,76,54,597,1,0,1,1,2,15,1,4
28405,2019-04-15,2019,3,0,4,0,1,0,0,0,1,41,123,341,1,5,1,0,6,15,1,4
28406,2019-04-16,2019,3,1,4,0,2,0,0,0,0,33,8,19,1,2,0,1,2,16,2,4
28407,2019-04-16,2019,3,1,4,0,2,0,0,0,0,53,228,340,1,12,0,1,2,16,2,4
28408,2019-04-16,2019,3,1,0,0,0,0,1,0,1,53,18,738,1,13,1,0,6,16,2,4
28409,2019-04-16,2019,3,1,4,0,2,0,1,0,0,41,182,754,1,10,1,0,2,16,2,4
28410,2019-04-16,2019,3,1,0,0,0,0,0,0,1,53,137,738,1,13,1,0,6,16,2,4
28411,2019-04-16,2019,3,1,4,0,1,0,1,0,0,41,228,938,1,12,1,0,2,16,2,4
28412,2019-04-16,2019,3,1,4,0,1,0,0,0,1,53,167,1044,1,12,1,0,6,16,2,4
28413,2019-04-16,2019,3,1,0,0,1,0,0,0,1,41,194,101,1,6,0,0,6,16,2,4
28414,2019-04-16,2019,3,1,4,0,1,0,0,1,0,41,48,217,1,15,1,0,2,16,2,4
28415,2019-04-16,2019,3,1,0,0,0,0,0,0,2,76,197,133,1,3,1,0,6,16,2,4
28416,2019-04-16,2019,3,1,4,0,1,0,0,0,0,33,48,150,1,15,1,0,2,16,2,4
28417,2019-04-16,2019,3,1,0,0,1,0,0,0,1,53,113,195,1,5,1,0,6,16,2,4
28418,2019-04-16,2019,3,1,4,0,1,0,1,0,0,41,58,303,1,12,1,0,2,16,2,4
28419,2019-04-16,2019,3,1,4,0,2,0,0,0,0,41,42,556,1,12,1,1,2,16,2,4
28420,2019-04-16,2019,3,1,0,0,1,0,0,0,1,41,92,597,1,15,1,1,6,16,2,4
28421,2019-04-16,2019,3,1,4,0,2,0,0,0,0,53,48,652,1,15,1,1,2,16,2,4
28422,2019-04-16,2019,3,1,4,0,1,0,0,0,1,41,182,962,1,10,0,1,6,16,2,4
28423,2019-04-17,2019,3,2,0,0,0,0,0,0,1,53,66,1034,1,9,1,1,1,17,3,4
28424,2019-04-17,2019,3,2,4,0,2,0,0,0,0,53,195,274,1,1,0,1,2,17,3,4
28425,2019-04-17,2019,3,2,4,0,1,0,0,0,0,41,148,894,1,13,1,0,2,17,3,4
28426,2019-04-17,2019,3,2,4,0,1,0,0,0,0,41,182,1,1,10,1,0,2,17,3,4
28427,2019-04-17,2019,3,2,4,0,1,0,0,0,1,53,214,87,1,13,1,0,6,17,3,4
28428,2019-04-17,2019,3,2,4,0,1,0,0,1,0,88,81,582,1,16,1,1,2,17,3,4
28429,2019-04-17,2019,3,2,0,1,1,0,0,0,0,53,10,808,1,4,1,1,2,17,3,4
28430,2019-04-18,2019,3,3,1,0,1,0,0,0,0,41,44,117,1,4,1,1,2,18,4,4
28431,2019-04-18,2019,3,3,0,0,0,0,0,0,2,53,182,968,1,10,1,0,6,18,4,4
28432,2019-04-18,2019,3,3,0,0,0,0,0,0,1,41,100,1027,1,0,1,0,6,18,4,4
28433,2019-04-18,2019,3,3,4,0,1,0,1,0,0,41,81,133,1,16,1,0,2,18,4,4
28434,2019-04-18,2019,3,3,4,0,1,0,0,0,0,53,48,241,1,15,1,0,2,18,4,4
28435,2019-04-18,2019,3,3,0,0,0,0,0,0,2,41,58,482,1,12,1,1,6,18,4,4
28436,2019-04-19,2019,3,4,4,0,1,0,0,0,1,17,167,797,1,12,0,0,6,19,5,4
28437,2019-04-19,2019,3,4,0,1,0,0,0,0,1,41,44,894,1,4,1,0,6,19,5,4
28438,2019-04-19,2019,3,4,0,0,1,0,0,0,1,41,48,556,1,15,0,1,6,19,5,4
28439,2019-04-20,2019,3,5,4,0,1,0,0,0,0,87,31,829,1,8,0,0,2,20,6,4
28440,2019-04-20,2019,3,5,4,0,1,0,0,1,0,53,182,30,1,10,1,0,2,20,6,4
28441,2019-04-20,2019,3,5,0,0,0,0,1,0,2,4,153,354,1,14,1,0,6,20,6,4
28442,2019-04-20,2019,3,5,0,1,0,0,0,0,1,53,233,556,1,11,1,1,6,20,6,4
28443,2019-04-20,2019,3,5,0,0,1,0,0,0,1,53,113,791,1,5,0,1,6,20,6,4
28444,2019-04-21,2019,3,6,0,0,1,0,0,0,1,41,196,1072,1,5,1,1,1,21,7,4
28445,2019-04-21,2019,3,6,0,0,1,0,0,0,1,41,156,596,1,17,1,0,6,21,7,4
28446,2019-04-21,2019,3,6,0,0,0,1,0,0,1,41,218,163,1,2,1,0,6,21,7,4
28447,2019-04-21,2019,3,6,0,0,1,0,0,0,1,71,196,452,1,5,1,1,6,21,7,4
28448,2019-04-21,2019,3,6,0,0,0,0,0,0,2,24,194,747,1,6,1,1,6,21,7,4
28449,2019-04-22,2019,3,0,0,0,1,0,0,0,1,5,252,528,1,0,1,0,6,22,1,4
28450,2019-04-22,2019,3,0,0,0,0,0,0,0,2,5,54,764,1,0,1,0,6,22,1,4
28451,2019-04-22,2019,3,0,0,0,3,0,0,0,0,33,18,1073,1,13,1,0,2,22,1,4
28452,2019-04-22,2019,3,0,4,0,0,0,0,0,1,53,158,63,1,17,0,0,6,22,1,4
28453,2019-04-22,2019,3,0,0,1,0,0,0,0,1,37,218,460,1,2,1,1,6,22,1,4
28454,2019-04-23,2019,3,1,4,0,1,0,0,0,1,41,92,481,1,15,1,0,6,23,2,4
28455,2019-04-23,2019,3,1,0,0,0,0,0,0,1,41,56,717,1,2,0,0,6,23,2,4
28456,2019-04-23,2019,3,1,4,0,2,0,0,0,0,53,218,201,1,2,0,0,2,23,2,4
28457,2019-04-23,2019,3,1,0,1,1,0,0,0,0,41,10,42,1,4,1,0,2,23,2,4
28458,2019-04-23,2019,3,1,0,1,0,0,0,0,1,41,42,42,1,12,1,0,6,23,2,4
28459,2019-04-23,2019,3,1,4,0,2,0,1,0,0,53,214,399,1,13,1,0,2,23,2,4
28460,2019-04-23,2019,3,1,4,0,2,0,0,0,0,53,58,582,1,12,1,1,2,23,2,4
28461,2019-04-23,2019,3,1,0,0,0,0,1,0,1,41,218,713,1,2,1,1,6,23,2,4
28462,2019-04-24,2019,3,2,0,0,1,0,0,0,1,41,235,659,1,2,1,0,6,24,3,4
28463,2019-04-24,2019,3,2,4,0,1,0,0,0,1,53,42,581,1,12,0,0,6,24,3,4
28464,2019-04-24,2019,3,2,4,0,1,0,0,0,1,53,111,1019,1,13,1,0,6,24,3,4
28465,2019-04-24,2019,3,2,0,0,0,0,0,0,2,10,175,303,1,8,1,0,6,24,3,4
28466,2019-04-24,2019,3,2,4,0,1,0,0,0,1,41,182,416,1,10,1,0,6,24,3,4
28467,2019-04-24,2019,3,2,0,0,1,0,0,1,0,33,8,460,1,2,1,1,2,24,3,4
28468,2019-04-24,2019,3,2,4,0,0,0,2,0,0,53,155,442,1,2,1,1,2,24,3,4
28469,2019-04-24,2019,3,2,0,0,1,0,0,0,1,53,58,686,1,12,1,1,6,24,3,4
28470,2019-04-24,2019,3,2,0,0,1,0,0,0,1,41,235,713,1,2,1,1,6,24,3,4
28471,2019-04-25,2019,3,3,4,0,1,0,0,0,1,53,42,1035,1,12,1,1,1,25,4,4
28472,2019-04-25,2019,3,3,0,0,0,0,0,1,1,41,157,42,1,14,1,0,6,25,4,4
28473,2019-04-25,2019,3,3,0,0,0,0,0,0,2,41,218,87,1,2,1,0,6,25,4,4
28474,2019-04-25,2019,3,3,0,0,1,0,0,0,1,53,158,101,1,17,1,0,6,25,4,4
28475,2019-04-25,2019,3,3,0,1,0,0,1,0,1,53,224,1027,1,2,1,0,6,25,4,4
28476,2019-04-25,2019,3,3,4,0,2,0,0,0,0,41,167,433,1,12,1,0,2,25,4,4
28477,2019-04-25,2019,3,3,4,0,1,0,1,0,0,53,8,399,1,2,1,0,2,25,4,4
28478,2019-04-25,2019,3,3,0,0,0,0,0,0,2,0,197,383,1,3,1,0,6,25,4,4
28479,2019-04-25,2019,3,3,4,0,0,0,1,0,1,41,228,652,1,12,1,1,6,25,4,4
28480,2019-04-25,2019,3,3,0,5,2,0,1,0,0,41,78,985,1,13,1,1,2,25,4,4
28481,2019-04-26,2019,3,4,4,0,2,0,0,0,0,10,197,20,1,3,1,0,2,26,5,4
28482,2019-04-26,2019,3,4,0,0,1,0,0,0,1,53,228,62,1,12,1,1,1,26,5,4
28483,2019-04-26,2019,3,4,0,0,0,0,1,0,0,10,197,216,1,3,1,1,2,26,5,4
28484,2019-04-26,2019,3,4,0,0,0,0,0,0,2,41,16,488,1,13,1,0,6,26,5,4
28485,2019-04-26,2019,3,4,4,0,1,0,1,0,0,41,25,163,1,12,0,0,2,26,5,4
28486,2019-04-26,2019,3,4,0,0,1,0,0,0,1,33,93,296,1,3,1,0,6,26,5,4
28487,2019-04-26,2019,3,4,0,1,1,0,0,0,1,41,56,841,1,2,0,1,6,26,5,4
28488,2019-04-26,2019,3,4,4,0,1,0,0,0,0,88,81,895,1,16,1,1,2,26,5,4
28489,2019-04-27,2019,3,5,4,0,2,0,0,0,0,53,48,94,1,15,1,1,2,27,6,4
28490,2019-04-27,2019,3,5,0,0,1,0,0,0,0,53,196,360,1,5,1,1,2,27,6,4
28491,2019-04-27,2019,3,5,0,1,0,0,0,0,1,41,66,659,1,9,1,0,6,27,6,4
28492,2019-04-27,2019,3,5,4,0,1,0,1,0,0,53,51,669,1,4,0,0,2,27,6,4
28493,2019-04-27,2019,3,5,0,0,2,0,0,0,0,41,81,840,1,16,1,0,2,27,6,4
28494,2019-04-27,2019,3,5,0,0,1,0,0,0,1,53,100,651,1,0,1,0,6,27,6,4
28495,2019-04-27,2019,3,5,0,1,0,0,0,0,1,41,79,20,1,11,1,0,6,27,6,4
28496,2019-04-27,2019,3,5,4,0,0,1,0,1,0,53,48,1012,1,15,1,0,2,27,6,4
28497,2019-04-27,2019,3,5,0,0,1,0,0,0,1,53,54,984,1,0,1,0,6,27,6,4
28498,2019-04-27,2019,3,5,4,0,1,0,0,0,1,53,8,87,1,2,1,0,6,27,6,4
28499,2019-04-27,2019,3,5,4,0,1,0,0,1,0,41,196,257,1,5,1,0,2,27,6,4
28500,2019-04-27,2019,3,5,4,0,2,0,0,0,0,53,49,341,1,2,1,0,2,27,6,4
28501,2019-04-27,2019,3,5,0,1,0,0,0,0,1,70,194,564,1,6,1,1,6,27,6,4
28502,2019-04-27,2019,3,5,4,0,2,0,0,0,0,53,10,582,1,4,1,1,2,27,6,4
28503,2019-04-27,2019,3,5,0,0,1,0,0,0,1,53,10,739,1,4,1,1,6,27,6,4
28504,2019-04-27,2019,3,5,0,0,0,0,1,0,1,41,93,686,1,3,1,1,6,27,6,4
28505,2019-04-27,2019,3,5,4,0,2,0,0,0,0,53,48,1000,1,15,1,1,2,27,6,4
28506,2019-04-27,2019,3,5,0,0,1,0,0,1,2,41,10,1059,1,4,1,0,6,27,6,4
28507,2019-04-28,2019,3,6,0,0,0,0,0,0,1,53,158,632,1,17,1,0,6,28,7,4
28508,2019-04-28,2019,3,6,0,0,1,0,1,0,0,5,55,894,1,0,1,0,2,28,7,4
28509,2019-04-28,2019,3,6,0,0,1,0,0,0,0,41,129,925,1,14,1,0,2,28,7,4
28510,2019-04-28,2019,3,6,0,3,0,0,0,0,1,53,148,42,1,13,1,0,6,28,7,4
28511,2019-04-28,2019,3,6,4,0,0,0,0,0,1,53,100,506,1,0,0,1,6,28,7,4
28512,2019-04-28,2019,3,6,4,0,1,0,0,0,1,53,43,582,1,0,1,1,6,28,7,4
28513,2019-04-29,2019,3,0,4,0,0,0,1,0,0,53,123,117,1,5,1,1,2,29,1,4
28514,2019-04-29,2019,3,0,4,0,2,0,0,0,0,53,42,790,1,12,0,0,2,29,1,4
28515,2019-04-29,2019,3,0,0,0,1,0,0,0,1,71,196,257,1,5,1,0,6,29,1,4
28516,2019-04-29,2019,3,0,0,0,0,0,1,0,1,0,100,217,1,0,1,0,6,29,1,4
28517,2019-04-29,2019,3,0,0,0,0,0,0,0,2,53,148,408,1,13,1,0,6,29,1,4
28518,2019-04-29,2019,3,0,4,0,2,0,1,0,0,88,81,895,1,16,1,1,2,29,1,4
28519,2019-04-29,2019,3,0,0,0,1,0,0,0,2,41,112,556,1,5,1,1,6,29,1,4
28520,2019-04-30,2019,3,1,4,0,2,0,0,0,0,53,184,389,1,12,1,1,2,30,2,4
28521,2019-04-30,2019,3,1,4,0,0,0,0,0,1,41,228,669,1,12,0,0,6,30,2,4
28522,2019-04-30,2019,3,1,0,0,0,0,0,0,2,53,48,651,1,15,1,0,6,30,2,4
28523,2019-04-30,2019,3,1,0,0,1,0,0,0,1,41,134,925,1,9,1,0,6,30,2,4
28524,2019-04-30,2019,3,1,4,0,2,0,0,0,0,53,42,91,1,12,1,0,2,30,2,4
28525,2019-04-30,2019,3,1,4,0,1,0,0,1,0,53,48,1027,1,15,1,0,2,30,2,4
28526,2019-04-30,2019,3,1,0,0,1,0,0,0,1,39,218,1,1,2,1,0,6,30,2,4
28527,2019-04-30,2019,3,1,4,0,1,1,0,0,0,41,194,42,1,6,1,0,2,30,2,4
28528,2019-04-30,2019,3,1,4,0,0,1,0,0,1,53,223,109,1,5,1,0,6,30,2,4
28529,2019-04-30,2019,3,1,0,1,0,0,0,0,1,53,100,209,1,0,1,0,6,30,2,4
28530,2019-04-30,2019,3,1,0,0,1,0,0,0,1,41,94,512,1,5,0,1,6,30,2,4
28531,2019-04-30,2019,3,1,0,1,0,0,0,0,1,53,122,460,1,9,1,1,6,30,2,4
28532,2019-04-30,2019,3,1,0,0,0,0,1,0,1,5,249,597,1,1,1,1,6,30,2,4
28533,2019-04-30,2019,3,1,0,1,1,0,0,0,0,41,214,791,1,13,1,1,2,30,2,4
28534,2019-01-05,2019,4,2,1,0,0,0,0,0,1,10,31,216,1,8,1,1,1,5,6,1
28535,2019-01-05,2019,4,2,4,0,0,0,1,0,1,53,48,528,1,15,1,0,6,5,6,1
28536,2019-01-05,2019,4,2,0,0,1,0,0,0,1,41,10,840,1,4,1,0,6,5,6,1
28537,2019-01-05,2019,4,2,0,0,1,0,0,0,0,53,218,257,1,2,0,1,2,5,6,1
28538,2019-01-05,2019,4,2,0,0,0,0,0,0,2,5,165,633,1,2,1,0,6,5,6,1
28539,2019-01-05,2019,4,2,0,0,1,0,0,0,1,53,42,783,1,12,1,0,6,5,6,1
28540,2019-02-05,2019,4,3,4,0,3,0,0,0,0,41,212,528,1,27,1,0,2,5,2,2
28541,2019-02-05,2019,4,3,0,0,0,0,0,0,2,53,55,474,1,0,1,0,6,5,2,2
28542,2019-02-05,2019,4,3,0,1,0,0,0,0,1,53,8,613,1,2,1,0,6,5,2,2
28543,2019-02-05,2019,4,3,4,0,0,0,1,0,1,53,218,840,1,2,1,0,6,5,2,2
28544,2019-02-05,2019,4,3,4,0,1,0,0,0,0,53,113,685,1,5,0,0,2,5,2,2
28545,2019-02-05,2019,4,3,4,0,3,0,0,0,0,41,148,899,1,13,0,0,2,5,2,2
28546,2019-02-05,2019,4,3,0,0,1,0,0,0,1,53,214,1073,1,13,1,0,6,5,2,2
28547,2019-02-05,2019,4,3,4,0,0,0,0,0,0,53,197,217,1,3,1,0,2,5,2,2
28548,2019-02-05,2019,4,3,4,0,1,0,1,0,0,41,113,433,1,5,0,1,2,5,2,2
28549,2019-02-05,2019,4,3,4,0,2,0,0,0,1,53,42,87,1,12,1,0,6,5,2,2
28550,2019-02-05,2019,4,3,4,0,1,0,0,0,1,41,10,713,1,4,1,0,6,5,2,2
28551,2019-02-05,2019,4,3,4,0,2,0,0,0,0,41,42,808,1,12,1,0,2,5,2,2
28552,2019-02-05,2019,4,3,0,0,0,0,0,0,2,53,42,909,1,12,1,0,6,5,2,2
28553,2019-03-05,2019,4,4,4,0,2,0,0,0,0,53,56,398,1,2,1,0,2,5,2,3
28554,2019-03-05,2019,4,4,0,0,0,0,0,1,1,10,31,651,1,8,1,0,6,5,2,3
28555,2019-03-05,2019,4,4,0,0,1,0,0,0,1,41,218,511,1,2,0,0,6,5,2,3
28556,2019-03-05,2019,4,4,0,1,0,0,0,0,1,53,48,938,1,15,1,0,6,5,2,3
28557,2019-03-05,2019,4,4,0,0,1,0,0,0,1,53,94,974,1,5,1,0,6,5,2,3
28558,2019-03-05,2019,4,4,0,0,0,0,0,0,2,30,113,1059,1,5,1,0,6,5,2,3
28559,2019-03-05,2019,4,4,4,0,2,0,0,0,0,41,214,118,1,13,1,0,2,5,2,3
28560,2019-03-05,2019,4,4,0,0,2,0,0,0,2,33,214,133,1,13,1,0,6,5,2,3
28561,2019-04-05,2019,4,5,0,0,1,0,0,0,1,53,91,216,1,13,1,1,1,5,5,4
28562,2019-04-05,2019,4,5,0,0,0,0,0,0,2,53,48,511,1,15,1,0,6,5,5,4
28563,2019-04-05,2019,4,5,0,0,0,0,0,0,2,41,90,596,1,3,1,0,6,5,5,4
28564,2019-04-05,2019,4,5,4,0,1,0,1,0,0,88,81,685,1,16,1,0,2,5,5,4
28565,2019-04-05,2019,4,5,0,0,0,0,1,0,1,41,214,938,1,13,1,0,6,5,5,4
28566,2019-04-05,2019,4,5,4,0,0,0,1,1,0,41,20,1,1,9,1,0,2,5,5,4
28567,2019-04-05,2019,4,5,0,0,1,0,0,0,0,8,67,180,1,10,1,0,2,5,5,4
28568,2019-04-05,2019,4,5,0,0,0,0,1,0,1,53,182,241,1,10,1,0,6,5,5,4
28569,2019-04-05,2019,4,5,4,0,2,0,1,0,0,17,167,433,1,12,0,1,2,5,5,4
28570,2019-04-05,2019,4,5,0,1,1,0,0,0,0,53,148,564,1,13,1,0,2,5,5,4
28571,2019-04-05,2019,4,5,0,0,0,0,0,0,2,41,166,582,1,9,1,0,6,5,5,4
28572,2019-04-05,2019,4,5,0,1,0,0,0,0,1,53,48,654,1,15,1,0,6,5,5,4
28573,2019-04-05,2019,4,5,4,0,2,0,0,0,0,71,51,774,1,4,1,0,2,5,5,4
28574,2019-04-05,2019,4,5,0,0,1,0,0,0,1,53,228,841,1,12,1,0,6,5,5,4
28575,2019-05-05,2019,4,6,0,0,0,0,0,0,1,41,251,240,1,11,1,1,1,5,7,5
28576,2019-05-05,2019,4,6,0,1,0,0,0,0,1,41,165,1072,1,2,1,1,1,5,7,5
28577,2019-05-05,2019,4,6,0,0,0,0,0,0,2,53,226,1088,1,3,1,1,1,5,7,5
28578,2019-05-05,2019,4,6,0,0,1,0,0,0,1,41,44,867,1,4,1,0,6,5,7,5
28579,2019-05-05,2019,4,6,0,0,1,0,0,0,1,53,18,42,1,13,1,0,6,5,7,5
28580,2019-05-05,2019,4,6,4,0,1,0,0,0,1,41,10,1073,1,4,1,0,6,5,7,5
28581,2019-05-05,2019,4,6,0,0,0,0,0,0,2,4,33,42,1,14,1,0,6,5,7,5
28582,2019-05-05,2019,4,6,0,2,0,0,0,0,1,5,249,679,1,1,1,0,6,5,7,5
28583,2019-06-05,2019,4,0,0,0,0,0,0,0,2,37,218,528,1,2,1,0,6,5,3,6
28584,2019-06-05,2019,4,0,0,0,1,0,0,0,0,53,228,194,1,12,0,1,2,5,3,6
28585,2019-06-05,2019,4,0,4,0,1,0,0,0,0,53,90,511,1,3,0,0,2,5,3,6
28586,2019-06-05,2019,4,0,4,0,1,0,0,0,0,33,214,721,1,13,1,0,2,5,3,6
28587,2019-06-05,2019,4,0,0,0,1,0,0,0,1,41,48,815,1,15,1,0,6,5,3,6
28588,2019-06-05,2019,4,0,0,0,0,0,0,0,2,53,158,1005,1,17,1,0,6,5,3,6
28589,2019-06-05,2019,4,0,0,0,0,0,0,0,2,53,26,133,1,13,1,0,6,5,3,6
28590,2019-06-05,2019,4,0,0,0,1,0,0,0,1,41,115,257,1,4,1,0,6,5,3,6
28591,2019-06-05,2019,4,0,4,0,0,0,0,0,0,53,48,316,1,15,0,1,2,5,3,6
28592,2019-06-05,2019,4,0,0,0,0,0,0,1,1,53,25,497,1,12,1,0,6,5,3,6
28593,2019-06-05,2019,4,0,0,0,1,0,0,0,1,53,42,303,1,12,1,0,6,5,3,6
28594,2019-06-05,2019,4,0,4,0,1,0,0,0,1,41,48,564,1,15,1,0,6,5,3,6
